filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,filghtId,price
259061,Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Chennai,24.58,4,259061,43865
286201,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.42,21,286201,51707
209825,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,11.58,30,209825,53164
261442,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,2.5,5,261442,28510
225719,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,22.25,9,225719,45144
219132,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,16.42,1,219132,71364
250264,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,8,20,250264,67004
239334,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,20.08,20,239334,58125
294482,Vistara,UK-822,Chennai,Morning,one,Afternoon,Bangalore,30.25,22,294482,58970
233264,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,8.58,39,233264,54608
279665,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,8.17,39,279665,58315
220651,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Hyderabad,13.25,29,220651,39321
296543,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,16.42,15,296543,77889
237102,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,2.75,39,237102,31436
227713,Air_India,AI-657,Mumbai,Early_Morning,one,Evening,Delhi,11.58,28,227713,42765
291202,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.33,15,291202,64113
273865,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,15.25,30,273865,55502
284417,Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,22.33,31,284417,51707
254516,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,27,254516,72268
212921,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,2.83,14,212921,32859
285522,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,20.42,5,285522,51595
277938,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,15.08,13,277938,45883
262584,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12,24,262584,84756
223375,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,7.08,25,223375,57992
220335,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,10.17,23,220335,51697
277625,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,12.25,8,277625,53835
250836,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,1.92,27,250836,20760
228098,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,24.67,32,228098,29765
208038,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,5.83,14,208038,53164
255314,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,39,255314,62188
226984,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,17.17,21,226984,51372
249681,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,14,249681,26472
277392,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,4,277392,74107
295144,Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,11.33,35,295144,44144
262392,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,17.92,21,262392,53743
210541,Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,3.92,37,210541,29622
271771,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,7.58,33,271771,53071
244906,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,14,2,244906,79369
231258,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,6.92,16,231258,66928
228980,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.33,40,228980,41269
225803,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,13.67,10,225803,41269
258227,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,16.67,37,258227,56476
271292,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,9.5,23,271292,97681
207073,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,2.17,5,207073,58216
296203,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,23.08,8,296203,55377
298249,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,12.17,7,298249,51457
236978,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,37,236978,62045
236738,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,15,33,236738,65517
273092,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,18.25,13,273092,55502
257616,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,7.25,28,257616,56588
265210,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,7.83,19,265210,62591
221285,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,40,221285,23944
296939,Air_India,AI-538,Chennai,Night,one,Night,Kolkata,26,24,296939,55377
290158,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,17.58,46,290158,57920
248292,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,13.58,45,248292,50361
249366,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,10.75,10,249366,67004
246296,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,5.58,20,246296,54841
250380,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,10.33,21,250380,77196
270539,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,13.17,8,270539,52063
285794,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,12,285794,41314
250168,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,9.33,19,250168,62524
291010,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22,12,291010,86480
227954,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,6.42,30,227954,53152
297893,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,18.08,45,297893,67473
289312,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,9.75,31,289312,60865
233916,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,12.92,46,233916,69168
287917,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,7.17,7,287917,73376
215932,Air_India,AI-805,Delhi,Evening,one,Night,Kolkata,27.67,3,215932,56670
248575,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,2.75,49,248575,32923
255251,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,24.5,39,255251,31432
270092,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,12.42,47,270092,52287
263258,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12,36,263258,84756
247295,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,2.75,33,247295,32923
210805,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,2.17,39,210805,42424
242871,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,9.83,21,242871,57453
270943,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,18.33,16,270943,63935
233849,Vistara,UK-940,Mumbai,Evening,one,Night,Bangalore,24.67,45,233849,69168
283705,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,17,283705,63579
278187,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,13.33,17,278187,45883
290730,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,11.33,8,290730,57494
254189,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,11.42,22,254189,72268
221878,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,24.92,1,221878,79193
285548,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.33,6,285548,51707
211017,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,20.83,41,211017,41281
225183,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,4.5,4,225183,37405
267702,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,16,8,267702,60978
227990,Air_India,AI-633,Mumbai,Early_Morning,one,Afternoon,Delhi,10.17,31,227990,29764
287337,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.67,43,287337,77355
274295,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,12,39,274295,55983
234853,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Kolkata,16.25,11,234853,57565
257462,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,5.58,26,257462,37985
230853,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,1.75,12,230853,20684
278285,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,7.83,18,278285,60555
278756,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,16.08,25,278756,60555
226507,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,2.25,17,226507,34460
243365,Air_India,AI-867,Mumbai,Night,one,Morning,Chennai,11.42,28,243365,49613
215333,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,12.5,42,215333,54777
210689,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,15.75,38,210689,41113
259275,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,5.17,10,259275,44280
253655,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,14.75,14,253655,88480
223337,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,2.83,25,223337,27864
227971,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,21.08,30,227971,59021
281020,Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,22.25,15,281020,71117
242853,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,21,242853,49613
259016,Air_India,AI-503,Bangalore,Evening,one,Morning,Chennai,15.08,2,259016,65445
258181,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,17.83,37,258181,37985
231443,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,11.42,18,231443,66928
247182,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,16.75,31,247182,54841
244294,Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,2.08,41,244294,23898
262606,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,19.75,25,262606,48079
247974,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,24.17,41,247974,42521
220132,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,7.08,20,220132,39321
250496,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,6.67,23,250496,54684
297255,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,16.17,31,297255,55377
284844,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,12.67,39,284844,51707
290724,Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,13.08,8,290724,51057
281905,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,9.92,31,281905,38099
217723,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,8.25,29,217723,59929
244726,Vistara,UK-996,Mumbai,Evening,one,Morning,Chennai,15.42,47,244726,64173
241850,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,23.33,7,241850,61933
248234,Vistara,UK-852,Bangalore,Morning,one,Late_Night,Delhi,14.67,44,248234,54841
270691,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,8.92,11,270691,52063
215641,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,13.33,46,215641,49177
263933,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,14.5,49,263933,53743
229370,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,2.25,44,229370,22140
241535,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,13.33,2,241535,79588
235488,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,7,18,235488,79965
295589,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,10.08,43,295589,60260
279018,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,21.08,29,279018,72730
286414,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,7.67,25,286414,51595
226130,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Delhi,26.67,13,226130,41269
219541,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,8.08,9,219541,51697
298692,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,13.17,18,298692,51345
228857,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,13.83,39,228857,36565
267379,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,12.42,3,267379,62098
291513,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,23.67,20,291513,49553
213186,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,17,213186,42457
276649,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,5.58,38,276649,51875
295102,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,20.33,34,295102,44144
243908,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,23.33,35,243908,61933
268841,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,17.33,26,268841,61874
220340,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,21.5,23,220340,51697
231206,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,1.83,16,231206,20684
278079,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,8.17,15,278079,58315
248483,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,12.42,47,248483,65033
239500,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,25.42,22,239500,60365
280507,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,11.25,7,280507,38099
243471,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,18.17,29,243471,61933
214802,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,9.75,36,214802,49177
233760,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,13.92,44,233760,74880
271454,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,5.42,27,271454,52175
224855,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,11.25,48,224855,45257
207240,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,7,7,207240,41281
262402,Air_India,AI-747,Kolkata,Night,one,Afternoon,Delhi,16.67,21,262402,57939
299366,Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,11.33,33,299366,41064
250484,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,26,23,250484,35586
256993,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,26.08,18,256993,56588
289692,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,12.75,38,289692,53440
209900,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,26.5,31,209900,42777
277650,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,13.17,8,277650,68507
219079,Air_India,AI-805,Delhi,Evening,one,Afternoon,Kolkata,16.17,49,219079,53209
219424,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,6.5,7,219424,51697
237246,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,20.17,40,237246,62045
210563,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,10.92,37,210563,39622
245255,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,10.25,7,245255,70297
284133,Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,25.42,26,284133,48795
287153,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,14.58,40,287153,41314
221694,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,12,46,221694,59537
239855,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,5.08,27,239855,60365
229998,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,16.83,1,229998,65717
240167,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,21.25,31,240167,68317
228117,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,5.25,32,228117,37374
208223,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,13.42,16,208223,41281
222137,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,6,222137,57992
261461,Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,8.25,5,261461,53743
272414,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Hyderabad,14.33,46,272414,49151
260855,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Chennai,18.83,41,260855,60396
264417,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,13.17,9,264417,43711
294715,Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,16.17,26,294715,60260
208545,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,8.25,19,208545,41281
250999,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,15.5,28,250999,76681
218492,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,14.67,40,218492,67769
267230,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,48,267230,50271
286385,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,14.58,25,286385,41314
247503,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,7.42,35,247503,54841
219145,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,2.25,2,219145,26296
289373,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,16.17,32,289373,65872
290608,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.33,6,290608,64113
225538,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,2.17,7,225538,52044
287839,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,6,287839,57920
213324,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,14.92,18,213324,62617
222268,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,17.33,8,222268,57992
245961,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,16,245961,54841
287465,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,20.5,46,287465,51707
234828,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,8.08,11,234828,45230
234572,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,5.17,7,234572,89709
234537,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,10.83,7,234537,59805
228963,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,2.17,40,228963,36700
212453,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,10,8,212453,54777
266640,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,5.42,39,266640,62591
216081,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,16.92,5,216081,77625
247043,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,13.42,29,247043,65033
218407,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,14.17,39,218407,65529
251471,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,15.83,34,251471,54684
240472,Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,1.33,36,240472,17548
299604,Air_India,AI-672,Chennai,Afternoon,one,Night,Hyderabad,6.67,38,299604,40593
216609,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,5.58,13,216609,53209
237587,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,10.58,44,237587,64285
293186,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,17.75,45,293186,64113
220653,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,13.58,29,220653,39321
218525,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,5.58,41,218525,53209
284581,Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,21.67,34,284581,51707
263790,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,7.67,46,263790,66063
266656,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,6.67,39,266656,70431
240632,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,5.58,38,240632,45693
212880,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,14,13,212880,52522
226250,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,6.75,14,226250,51372
240905,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,15.42,41,240905,60365
287508,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.5,47,287508,51707
231082,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,11.42,14,231082,66928
237670,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,10.83,45,237670,64285
289713,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,13.67,38,289713,60160
206955,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,14.92,4,206955,53164
224880,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,6.33,48,224880,53512
238292,Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,12.75,6,238292,58125
258965,Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,15.67,49,258965,56588
206764,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,13.75,2,206764,57868
235545,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,6.17,19,235545,62045
209250,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,15.58,25,209250,51384
226088,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,3.75,13,226088,22140
247653,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,10.17,37,247653,52586
226388,Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,2.08,16,226388,22140
246334,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,2.58,21,246334,32923
254639,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,13,29,254639,60508
210303,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,2.17,35,210303,22152
258283,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,13.17,38,258283,56476
201859,Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,8.75,42,201859,4287
247128,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,2.92,31,247128,32923
209621,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,23.83,28,209621,59033
229664,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,13.33,46,229664,53152
246589,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,15.08,24,246589,42521
222551,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,12,222551,64801
219041,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,16,48,219041,72339
219681,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,12,219681,23944
281392,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,12.92,22,281392,38043
295656,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,14.25,44,295656,60260
255584,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,23.92,43,255584,80080
218469,Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Kolkata,23.08,40,218469,57405
244758,Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Chennai,24.92,48,244758,49613
298708,Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,8.42,19,298708,41064
293804,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,6.17,9,293804,80947
246429,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,15.08,22,246429,42521
207630,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,2.08,11,207630,22152
208018,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,26.5,14,208018,41113
241666,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,16.75,5,241666,49613
212775,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,12,212775,42457
268175,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,27.33,16,268175,52287
253977,Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,11.25,19,253977,70588
257078,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,12.83,20,257078,37985
287233,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,16.25,41,287233,64139
222153,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,24.08,6,222153,65832
299436,Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,22.83,34,299436,51457
294343,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,10.17,19,294343,60260
286660,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,12.42,30,286660,51707
233150,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,1.75,38,233150,20684
260703,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Chennai,9.33,38,260703,72828
282519,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,15.25,41,282519,56702
212240,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,10.58,5,212240,68441
263692,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,10.25,44,263692,68303
207734,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,21.58,11,207734,59033
232329,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,13.92,28,232329,66928
280509,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,14.33,7,280509,38099
249227,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,9.75,8,249227,77196
255554,Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,23.25,43,255554,60508
284946,Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,11,41,284946,51707
257837,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,8.42,31,257837,63163
232144,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,8,26,232144,66928
275577,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,2.25,18,275577,38648
210108,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,2.33,33,210108,36712
255060,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,10.42,36,255060,51817
298454,Air_India,AI-430,Chennai,Morning,one,Night,Hyderabad,13.67,12,298454,51345
235444,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,20.5,18,235444,49725
225686,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,2.17,9,225686,34460
279735,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,8.17,40,279735,58315
244644,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,13.92,46,244644,49613
248413,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,2.67,47,248413,32923
252574,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,10.83,46,252574,67004
258655,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,14.58,44,258655,56588
216990,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,16,18,216990,72339
220774,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,26.58,31,220774,39321
222924,Air_India,AI-767,Delhi,Afternoon,one,Evening,Chennai,7.5,18,222924,47657
293423,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,27.08,2,293423,65309
250516,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,16.33,23,250516,54684
